symbol,weight,date,ttf_name,optimized_at
NMR,0.13224114418090066,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
FNF,0.13028901237539842,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
GS,0.12810546116925284,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
MS,0.12623276789941448,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
SCHW,0.11549628692933107,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
IBKR,0.1132514336546824,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
LPLA,0.10331018042348687,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
XP,0.08300324734061507,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
HOOD,0.06807046602691821,2023-02-01,Investment Banking and Brokerage,2023-02-01 07:00:11.128401
CHKP,0.16984385161259605,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
CSCO,0.12576046527021584,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
NTCT,0.12220188679255489,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
RDWR,0.07437685445740469,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
FFIV,0.0668938510690756,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
ATEN,0.06193525927749497,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
PANW,0.05245754278813368,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
QLYS,0.04790557606338418,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
FTNT,0.041330954877175974,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
TENB,0.03613765089717686,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
CYBR,0.03404390084528437,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
VRNS,0.029351449754192377,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
RPD,0.02895533210317118,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
CRWD,0.02853598930927236,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
OKTA,0.024330942733639494,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
S,0.022528314302236566,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
ZS,0.019654139059267457,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
NET,0.013756038787723333,2023-02-01,Cybersecurity,2023-02-01 07:00:12.774689
LOPE,0.2420905105469766,2023-02-01,EdTech,2023-02-01 07:00:13.145912
LRN,0.181803648092698,2023-02-01,EdTech,2023-02-01 07:00:13.145912
ARCE,0.1697151666622575,2023-02-01,EdTech,2023-02-01 07:00:13.145912
COUR,0.14922479718755682,2023-02-01,EdTech,2023-02-01 07:00:13.145912
UDMY,0.1413795217466236,2023-02-01,EdTech,2023-02-01 07:00:13.145912
CHGG,0.11578635576388742,2023-02-01,EdTech,2023-02-01 07:00:13.145912
WTRG,0.18088881231830206,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
AWK,0.1800771867952019,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
ZWS,0.1780051133546642,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
MSEX,0.15608777608649776,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
CWT,0.15605237485764636,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
AWR,0.14888873658768753,2023-02-01,Water Utilities,2023-02-01 07:00:13.494146
WPM,0.1968650021160013,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
BVN,0.16132549641614036,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
AUY,0.15661907118489427,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
AG,0.10565864237098653,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
HL,0.10290906263695056,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
FSM,0.09552897046717476,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
EXK,0.09316077742691466,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
CDE,0.08793297738093758,2023-02-01,Silver Mining,2023-02-01 07:00:13.979735
TTC,0.11709815810717512,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
PCAR,0.11271162876884892,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
LNN,0.11245840948534211,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
ALSN,0.10997605113451556,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
OSK,0.1040973612686314,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
CAT,0.09664451251556475,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
DE,0.09421409185236533,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
CNHI,0.08577261149126028,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
AGCO,0.08394051921909756,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
TEX,0.08308665615719901,2023-02-01,Heavy Equipment and Machinery,2023-02-01 07:00:14.724505
SONY,0.2988668453294998,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
MSFT,0.2036655777079233,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
QCOM,0.13370360698320663,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
BIDU,0.11921337763473024,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
BABA,0.10868237270355885,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
NVDA,0.05543277618802303,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
SNAP,0.05499418561493788,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
U,0.025441257838120145,2023-02-01,Virtual Reality and AR,2023-02-01 07:00:15.459018
HDB,0.0523215214690124,2023-02-01,Banking,2023-02-01 07:00:16.703304
MS,0.05046278676722075,2023-02-01,Banking,2023-02-01 07:00:16.703304
BNS,0.04953357634286864,2023-02-01,Banking,2023-02-01 07:00:16.703304
RY,0.04927967218006828,2023-02-01,Banking,2023-02-01 07:00:16.703304
GS,0.049216190748935434,2023-02-01,Banking,2023-02-01 07:00:16.703304
TD,0.04910661634786839,2023-02-01,Banking,2023-02-01 07:00:16.703304
USB,0.04873400214561964,2023-02-01,Banking,2023-02-01 07:00:16.703304
JPM,0.048217308275843564,2023-02-01,Banking,2023-02-01 07:00:16.703304
CM,0.04808380445911818,2023-02-01,Banking,2023-02-01 07:00:16.703304
WFC,0.047197133630815985,2023-02-01,Banking,2023-02-01 07:00:16.703304
BAC,0.04653244647617644,2023-02-01,Banking,2023-02-01 07:00:16.703304
C,0.04600100433744588,2023-02-01,Banking,2023-02-01 07:00:16.703304
HSBC,0.04588988957398264,2023-02-01,Banking,2023-02-01 07:00:16.703304
EWBC,0.04560426753774449,2023-02-01,Banking,2023-02-01 07:00:16.703304
BSBR,0.044989330350887966,2023-02-01,Banking,2023-02-01 07:00:16.703304
COF,0.043118791259179994,2023-02-01,Banking,2023-02-01 07:00:16.703304
ING,0.042726301672468624,2023-02-01,Banking,2023-02-01 07:00:16.703304
LYG,0.04223056258976872,2023-02-01,Banking,2023-02-01 07:00:16.703304
BCS,0.040823346832200194,2023-02-01,Banking,2023-02-01 07:00:16.703304
DB,0.038637187992867146,2023-02-01,Banking,2023-02-01 07:00:16.703304
NU,0.03714507674907412,2023-02-01,Banking,2023-02-01 07:00:16.703304
CS,0.034149182260832474,2023-02-01,Banking,2023-02-01 07:00:16.703304
IBM,0.3,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
ORCL,0.23642250830430372,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
SAP,0.2018862344590789,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
AYX,0.09991408112040022,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
SPLK,0.09309644187858185,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
DOMO,0.06868073423763531,2023-02-01,Analytics and BI Platforms,2023-02-01 07:00:17.254573
IBM,0.17940204934133802,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
CSCO,0.09726277242128036,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
ORCL,0.09625697076189137,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
GOOG,0.07166854846318155,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
BABA,0.06115473036254293,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
TXN,0.060222860353890316,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
TSM,0.053003117756987524,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
AMZN,0.050833246662755856,2023-02-01,Big Tech,2023-02-01 07:00:19.726956
