symbol,weight,date,ttf_name,optimized_at
NMR,0.1555008039956266,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
FNF,0.1315874513893977,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
GS,0.1300771272601074,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
MS,0.11859370497985425,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
IBKR,0.11521378441806536,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
SCHW,0.10859255866280773,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
LPLA,0.10052177131876355,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
XP,0.07933589963380926,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
HOOD,0.060576898341568215,2022-12-02,Investment Banking and Brokerage,2022-12-02 16:40:13.693291
GEN,0.19143699781560974,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
NTCT,0.099291032706111,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
CHKP,0.099065598278389,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
CSCO,0.08807923093905752,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
RDWR,0.0556687574731479,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
ATEN,0.05527408557203724,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
FFIV,0.05485961881718492,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
PANW,0.04494732174964791,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
QLYS,0.04411218046173004,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
TENB,0.03625085039392823,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
FTNT,0.03602830228829157,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
CYBR,0.03521856199465472,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
RPD,0.03163524679481343,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
VRNS,0.03020025115989906,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
CRWD,0.029544164339625333,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
OKTA,0.02509319039476531,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
ZS,0.023600664348937327,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
NET,0.019693944472169562,2022-12-02,Cybersecurity,2022-12-02 16:40:14.267737
LOPE,0.25237254947498167,2022-12-02,EdTech,2022-12-02 16:40:14.410442
LRN,0.20237393768920114,2022-12-02,EdTech,2022-12-02 16:40:14.410442
ARCE,0.16083682965118584,2022-12-02,EdTech,2022-12-02 16:40:14.410442
COUR,0.13840694067359968,2022-12-02,EdTech,2022-12-02 16:40:14.410442
UDMY,0.12765501531192172,2022-12-02,EdTech,2022-12-02 16:40:14.410442
CHGG,0.11835472719910993,2022-12-02,EdTech,2022-12-02 16:40:14.410442
