symbol,weight,date,ttf_name,optimized_at
NMR,0.15532955466411724,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
FNF,0.13690076893704584,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
GS,0.13174838046012213,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
MS,0.1230887564607317,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
IBKR,0.11121930256059812,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
HOOD,0.09560248761719145,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
LPLA,0.09071718017943438,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
XP,0.078069613777021,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
SCHW,0.07732395534373822,2023-09-01,Investment Banking and Brokerage,2023-09-01 07:00:06.846377
CHKP,0.16802703464736,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
CSCO,0.14542201862752008,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
NTCT,0.09317321701178877,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
ATEN,0.07937495972047363,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
FFIV,0.06540781851478322,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
RDWR,0.06030157216315507,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
GEN,0.05645998171015478,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
PANW,0.05095711988971604,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
FTNT,0.04082105366510142,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
QLYS,0.04011307012094929,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
VRNS,0.03206065926779188,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
OKTA,0.029957946373813164,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
CYBR,0.027639151134295162,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
TENB,0.024886582065103198,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
CRWD,0.021412445480743593,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
S,0.019130540913309395,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
ZS,0.017543089419553407,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
RPD,0.017311739274388026,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
NET,0.01,2023-09-01,Cybersecurity,2023-09-01 07:00:07.805816
LOPE,0.23384020654738646,2023-09-01,EdTech,2023-09-01 07:00:08.147556
UDMY,0.18162019226150217,2023-09-01,EdTech,2023-09-01 07:00:08.147556
LRN,0.17497985186823645,2023-09-01,EdTech,2023-09-01 07:00:08.147556
COUR,0.15224680759157125,2023-09-01,EdTech,2023-09-01 07:00:08.147556
ARCE,0.14365582988191372,2023-09-01,EdTech,2023-09-01 07:00:08.147556
CHGG,0.11365711184938981,2023-09-01,EdTech,2023-09-01 07:00:08.147556
ZWS,0.2308251150106712,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
MSEX,0.16261412728171878,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
AWK,0.15941057214958756,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
WTRG,0.15383363493159613,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
CWT,0.14924648239896368,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
AWR,0.14407006822746277,2023-09-01,Water Utilities,2023-09-01 07:00:08.425069
WPM,0.1917065830280254,2023-09-01,Silver Mining,2023-09-01 07:00:08.788357
