symbol,weight,date,ttf_name,optimized_at
NMR,0.138349831226335,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
FNF,0.12901552541191244,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
GS,0.1272291376190264,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
MS,0.12461452014265784,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
IBKR,0.11484760656739967,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
SCHW,0.11257497935990989,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
LPLA,0.10252507196635918,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
XP,0.08363722865223049,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
HOOD,0.06720609905416912,2023-01-03,Investment Banking and Brokerage,2023-01-03 18:18:30.265455
CHKP,0.1504114049461268,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
NTCT,0.1374238112318586,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
CSCO,0.1212845107366704,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
RDWR,0.0738586529221143,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
ATEN,0.06779584998302962,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
FFIV,0.06453848862188752,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
PANW,0.050974322167352065,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
QLYS,0.050098883117894795,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
FTNT,0.03817995062279869,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
TENB,0.037078188094871435,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
CYBR,0.036277986232913034,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
RPD,0.03199250206810554,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
VRNS,0.03025000044948304,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
CRWD,0.02989614619988831,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
OKTA,0.02363744894182643,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
S,0.02195778556172613,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
ZS,0.01998415473529717,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
NET,0.014359913366156059,2023-01-03,Cybersecurity,2023-01-03 18:18:30.885831
LOPE,0.2394456239749468,2023-01-03,EdTech,2023-01-03 18:18:31.080960
LRN,0.19911330461556254,2023-01-03,EdTech,2023-01-03 18:18:31.080960
ARCE,0.16532758191155125,2023-01-03,EdTech,2023-01-03 18:18:31.080960
COUR,0.14565847027494594,2023-01-03,EdTech,2023-01-03 18:18:31.080960
UDMY,0.13579649040453629,2023-01-03,EdTech,2023-01-03 18:18:31.080960
CHGG,0.11465852881845727,2023-01-03,EdTech,2023-01-03 18:18:31.080960
ZWS,0.18558491704278743,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
AWK,0.18250725256572103,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
WTRG,0.18055369419008238,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
CWT,0.1534027250130578,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
MSEX,0.15116961039735646,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
AWR,0.14678180079099493,2023-01-03,Water Utilities,2023-01-03 18:18:31.221098
WPM,0.19834323211751384,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
BVN,0.16060719227546405,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
AUY,0.1545585265254126,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
AG,0.1057576637263858,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
HL,0.10287737603280517,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
FSM,0.09779285137282237,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
EXK,0.09268850329038372,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
CDE,0.08737465465921251,2023-01-03,Silver Mining,2023-01-03 18:18:31.404123
TTC,0.11807323015036272,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
PCAR,0.11428241370601469,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
LNN,0.11252372540596171,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
ALSN,0.10934361095810716,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
OSK,0.10464618821032823,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
CAT,0.09490281177250809,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
DE,0.09326150114913483,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
TEX,0.08516649685418232,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
CNHI,0.0848951284161065,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
AGCO,0.08290489337729381,2023-01-03,Heavy Equipment and Machinery,2023-01-03 18:18:31.633077
SONY,0.2854396974432665,2023-01-03,Virtual Reality and AR,2023-01-03 18:18:31.882002
MSFT,0.19675305861338047,2023-01-03,Virtual Reality and AR,2023-01-03 18:18:31.882002
QCOM,0.1322083216533275,2023-01-03,Virtual Reality and AR,2023-01-03 18:18:31.882002
BIDU,0.1201717041761288,2023-01-03,Virtual Reality and AR,2023-01-03 18:18:31.882002
BABA,0.11714762113507682,2023-01-03,Virtual Reality and AR,2023-01-03 18:18:31.882002
