symbol,weight,date,ttf_name,optimized_at
MS,0.13525315970265,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
GS,0.1352177783349796,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
FNF,0.13269635821911846,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
NMR,0.1261265141313483,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
IBKR,0.1092730864233776,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
SCHW,0.09579909609808308,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
LPLA,0.09432924550081973,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
HOOD,0.08719142596624381,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
XP,0.08411333562337943,2023-04-06,Investment Banking and Brokerage,2023-04-06 09:12:48.946397
CHKP,0.12675094771957676,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
GEN,0.1060077346572826,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
CSCO,0.10334867374505839,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
NTCT,0.0938494228854048,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
ATEN,0.07812216418967899,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
FFIV,0.05607766824697077,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
RDWR,0.054646458344375336,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
PANW,0.05034375590999478,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
QLYS,0.04576148839594468,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
CYBR,0.04001319425088642,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
FTNT,0.03807805061239659,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
TENB,0.034173813889673936,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
CRWD,0.03316535625677858,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
VRNS,0.02874790679429324,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
OKTA,0.02728588703967655,2023-04-06,Cybersecurity,2023-04-06 09:12:52.583372
