symbol,weight,date,ttf_name,optimized_at
NMR,0.16843202291693274,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
FNF,0.1381959705093975,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
GS,0.13352797315102952,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
MS,0.12150381692641332,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
IBKR,0.11202007841258106,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
HOOD,0.09041161459476162,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
LPLA,0.08869708037659686,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
XP,0.07728054736020686,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
SCHW,0.06993089575208056,2023-10-01,Investment Banking and Brokerage,2023-10-01 07:00:06.411812
CHKP,0.16477394810687884,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
CSCO,0.14322177493818733,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
NTCT,0.0986773627168065,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
ATEN,0.07708586836943332,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
FFIV,0.06833620091583929,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
GEN,0.05322853801410374,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
RDWR,0.05311707891604228,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
PANW,0.051202412757585476,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
FTNT,0.043424582024689413,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
QLYS,0.03821943215628334,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
OKTA,0.03471976597761267,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
VRNS,0.031336448906943926,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
CYBR,0.0297714047909218,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
TENB,0.024948006054882406,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
CRWD,0.02170134499680111,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
S,0.019815261366458163,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
ZS,0.019213095382796416,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
RPD,0.017207473607733975,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
NET,0.01,2023-10-01,Cybersecurity,2023-10-01 07:00:07.699324
LOPE,0.2999999999999996,2023-10-01,EdTech,2023-10-01 07:00:08.213305
LRN,0.19942438806396287,2023-10-01,EdTech,2023-10-01 07:00:08.213305
UDMY,0.19168575824899972,2023-10-01,EdTech,2023-10-01 07:00:08.213305
COUR,0.14834906407150097,2023-10-01,EdTech,2023-10-01 07:00:08.213305
CHGG,0.11350293721917187,2023-10-01,EdTech,2023-10-01 07:00:08.213305
ARCE,0.04703785239636496,2023-10-01,EdTech,2023-10-01 07:00:08.213305
ZWS,0.24996660533756032,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
MSEX,0.16656793532814398,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
AWK,0.16418768326596497,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
WTRG,0.14852801867558732,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
CWT,0.1377768146108007,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
AWR,0.13297294278194274,2023-10-01,Water Utilities,2023-10-01 07:00:09.457113
WPM,0.2156593289294532,2023-10-01,Silver Mining,2023-10-01 07:00:10.269470
HL,0.1771916344518935,2023-10-01,Silver Mining,2023-10-01 07:00:10.269470
EXK,0.15513976136718932,2023-10-01,Silver Mining,2023-10-01 07:00:10.269470
FSM,0.14762222298760966,2023-10-01,Silver Mining,2023-10-01 07:00:10.269470
CDE,0.1283999753636863,2023-10-01,Silver Mining,2023-10-01 07:00:10.269470
