symbol,weight,date,ttf_name,optimized_at
NMR,0.26811859972036217,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
GS,0.19274224773921123,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
MS,0.17650163928673804,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
SCHW,0.1662648506098552,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
XP,0.11020617651685997,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
HOOD,0.0861664861269734,2022-10-13,Investment Banking and Brokerage,2022-10-13 07:20:30.109248
NTCT,0.18781539567885172,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
CSCO,0.1837638983240386,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
RDWR,0.11284719572670092,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
FFIV,0.09106025900933781,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
ATEN,0.07191670950339679,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
QLYS,0.062335343527735995,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
RPD,0.05047515637472437,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
TENB,0.04922438123508696,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
FTNT,0.04170542736611533,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
VRNS,0.034659547944340584,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
CRWD,0.029582289642235825,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
OKTA,0.02782052687786749,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
ZS,0.022747034366103876,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
S,0.02046884838632869,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
NET,0.01357798603713502,2022-10-13,Cybersecurity,2022-10-13 07:20:30.919521
LOPE,0.3,2022-10-13,EdTech,2022-10-13 07:20:31.111160
ARCE,0.2995070016085537,2022-10-13,EdTech,2022-10-13 07:20:31.111160
UDMY,0.2030626118959714,2022-10-13,EdTech,2022-10-13 07:20:31.111160
CHGG,0.19743038649547495,2022-10-13,EdTech,2022-10-13 07:20:31.111160
WPM,0.17083292245720522,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
AUY,0.14558530577566847,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
BVN,0.1367401966404561,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
HL,0.11623142712067452,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
AG,0.11458035611147273,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
FSM,0.10924615590123637,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
CDE,0.10779780867512717,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
EXK,0.09898582731815943,2022-10-13,Silver mining,2022-10-13 07:20:31.597151
AWK,0.24733810503722048,2022-10-13,Water Utilities,2022-10-13 07:20:31.962870
WTRG,0.233927353345703,2022-10-13,Water Utilities,2022-10-13 07:20:31.962870
CWT,0.17681352455131388,2022-10-13,Water Utilities,2022-10-13 07:20:31.962870
AWR,0.17138185380626264,2022-10-13,Water Utilities,2022-10-13 07:20:31.962870
MSEX,0.17053916325950008,2022-10-13,Water Utilities,2022-10-13 07:20:31.962870
PCAR,0.19061567203441881,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
LNN,0.17931597020102685,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
OSK,0.17147816690932405,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
ALSN,0.17079177905666154,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
CAT,0.15592042888417867,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
AGCO,0.13187798291439007,2022-10-13,Heavy Equipment and Machinery,2022-10-13 07:20:32.528110
SONY,0.2996128191437424,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
MSFT,0.24291223111958946,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
QCOM,0.14340446515454947,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
BIDU,0.10043313048960352,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
BABA,0.09992487513670908,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
NVDA,0.061228810420427854,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
SNAP,0.05248366853537829,2022-10-13,Virtual reality and AR,2022-10-13 07:20:32.903616
IBM,0.3,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
ORCL,0.1886667840326802,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
SAP,0.17465587597313906,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
ZEN,0.11414994526911137,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
SPLK,0.08457117687091853,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
AYX,0.08303524877690821,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
DOMO,0.05492096907724271,2022-10-13,Analytics and BI Platforms,2022-10-13 07:20:33.269238
RY,0.07286898014093819,2022-10-13,Banking,2022-10-13 07:20:34.213589
BNS,0.07161858039935809,2022-10-13,Banking,2022-10-13 07:20:34.213589
TD,0.07019241312837132,2022-10-13,Banking,2022-10-13 07:20:34.213589
HDB,0.06796488949155229,2022-10-13,Banking,2022-10-13 07:20:34.213589
GS,0.06393561997261156,2022-10-13,Banking,2022-10-13 07:20:34.213589
MS,0.061109692078372045,2022-10-13,Banking,2022-10-13 07:20:34.213589
HSBC,0.05936266229230328,2022-10-13,Banking,2022-10-13 07:20:34.213589
BSBR,0.05914962217059919,2022-10-13,Banking,2022-10-13 07:20:34.213589
BAC,0.058370336892093214,2022-10-13,Banking,2022-10-13 07:20:34.213589
WFC,0.0557773496881558,2022-10-13,Banking,2022-10-13 07:20:34.213589
COF,0.05257146435349096,2022-10-13,Banking,2022-10-13 07:20:34.213589
EWBC,0.050866062025290024,2022-10-13,Banking,2022-10-13 07:20:34.213589
LYG,0.04696472381097435,2022-10-13,Banking,2022-10-13 07:20:34.213589
BCS,0.045775651766068515,2022-10-13,Banking,2022-10-13 07:20:34.213589
CS,0.0427666840263302,2022-10-13,Banking,2022-10-13 07:20:34.213589
ING,0.04208843953407484,2022-10-13,Banking,2022-10-13 07:20:34.213589
DB,0.040196875259574126,2022-10-13,Banking,2022-10-13 07:20:34.213589
NU,0.03841995296984203,2022-10-13,Banking,2022-10-13 07:20:34.213589
IBM,0.20422992259275,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
CSCO,0.09542890623366894,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
ORCL,0.08049634391948325,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
GOOG,0.07621958307783058,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
TXN,0.062466019111660595,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
TSM,0.05666650945802704,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
INTC,0.05428533087168616,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
BABA,0.05168757956049757,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
MSFT,0.050047888131497825,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
AMZN,0.049133376004036514,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
AAPL,0.048131465465971815,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
AVGO,0.04388058578323284,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
ADBE,0.03741926608488117,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
QCOM,0.03357609673867785,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
ASML,0.023692921483224928,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
AMD,0.01717767246561478,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
NVDA,0.015460533017258181,2022-10-13,Big Tech,2022-10-13 07:20:37.892644
WDAY,0.3,2022-10-13,FinTech,2022-10-13 07:20:38.215281
INTU,0.2535316586749538,2022-10-13,FinTech,2022-10-13 07:20:38.215281
HOOD,0.12567409395679205,2022-10-13,FinTech,2022-10-13 07:20:38.215281
NU,0.0870009167813632,2022-10-13,FinTech,2022-10-13 07:20:38.215281
NVEI,0.08484739907392803,2022-10-13,FinTech,2022-10-13 07:20:38.215281
BILL,0.04887404035271429,2022-10-13,FinTech,2022-10-13 07:20:38.215281
SQ,0.035822898699842204,2022-10-13,FinTech,2022-10-13 07:20:38.215281
UPST,0.03549963843074288,2022-10-13,FinTech,2022-10-13 07:20:38.215281
AFRM,0.028749354029663676,2022-10-13,FinTech,2022-10-13 07:20:38.215281
UNH,0.38522198058535534,2022-10-13,Health insurance,2022-10-13 07:20:38.563709
MOH,0.31732878326419306,2022-10-13,Health insurance,2022-10-13 07:20:38.563709
CNC,0.2974492361504516,2022-10-13,Health insurance,2022-10-13 07:20:38.563709
CMC,0.3,2022-10-13,Steel manufacturing,2022-10-13 07:20:38.980242
STLD,0.2796554861674107,2022-10-13,Steel manufacturing,2022-10-13 07:20:38.980242
SCHN,0.23032583103145862,2022-10-13,Steel manufacturing,2022-10-13 07:20:38.980242
TMST,0.19001868280113074,2022-10-13,Steel manufacturing,2022-10-13 07:20:38.980242
IBM,0.22688398799043127,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
ORCL,0.1551406595254534,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
LUMN,0.1528042020029329,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
VMW,0.1325983506867958,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
MSFT,0.12791556687764996,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
AMZN,0.11174213437763872,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
BABA,0.09291509853909802,2022-10-13,IT Cloud Infrastructure,2022-10-13 07:20:39.353718
BMO,0.5941244556882985,2022-10-13,Dividend community portfolio by DividendClub,2022-10-13 07:20:39.559806
TROW,0.4058755443117014,2022-10-13,Dividend community portfolio by DividendClub,2022-10-13 07:20:39.559806
BEPC,0.16502156278625577,2022-10-13,Green energy,2022-10-13 07:20:40.014359
CWEN,0.15204830098251615,2022-10-13,Green energy,2022-10-13 07:20:40.014359
AY,0.1452590862366577,2022-10-13,Green energy,2022-10-13 07:20:40.014359
ORA,0.12522470792786067,2022-10-13,Green energy,2022-10-13 07:20:40.014359
FSLR,0.08703943989347242,2022-10-13,Green energy,2022-10-13 07:20:40.014359
CSIQ,0.06806502228872884,2022-10-13,Green energy,2022-10-13 07:20:40.014359
JKS,0.06698879863291693,2022-10-13,Green energy,2022-10-13 07:20:40.014359
SEDG,0.05985172772030946,2022-10-13,Green energy,2022-10-13 07:20:40.014359
PLUG,0.04487697935587666,2022-10-13,Green energy,2022-10-13 07:20:40.014359
RUN,0.043887240774325986,2022-10-13,Green energy,2022-10-13 07:20:40.014359
NOVA,0.04173713340107934,2022-10-13,Green energy,2022-10-13 07:20:40.014359
CVX,0.19708350191818663,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
EQT,0.17262385257463692,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
CLR,0.171224210451463,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
COP,0.16360238534658453,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
EOG,0.1546499244210542,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
MRO,0.14081612528807474,2022-10-13,Natural gas,2022-10-13 07:20:42.555476
YUM,0.10110565072247486,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
QSR,0.09913970144110922,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
DPZ,0.08989453257357394,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
ARCO,0.08304678457315995,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
WEN,0.07856923411362202,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
PZZA,0.06704452419483424,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
JACK,0.0657717922194332,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
SBUX,0.06558426152747343,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
DENN,0.05388853663546969,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
CBRL,0.053760060855178315,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
CMG,0.05305527098522992,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
CAKE,0.04091499556334496,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
BLMN,0.04061817373522296,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
WING,0.03692885519503318,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
SHAK,0.03647629549600738,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
EAT,0.03420133016883277,2022-10-13,Restaurants and Fast food,2022-10-13 07:20:43.364713
CNI,0.1748824908415462,2022-10-13,Railroads,2022-10-13 07:20:43.744405
WAB,0.17241401325369302,2022-10-13,Railroads,2022-10-13 07:20:43.744405
CSX,0.169720786506709,2022-10-13,Railroads,2022-10-13 07:20:43.744405
NSC,0.16846575255804624,2022-10-13,Railroads,2022-10-13 07:20:43.744405
CP,0.16623183598078387,2022-10-13,Railroads,2022-10-13 07:20:43.744405
GBX,0.14828512085922158,2022-10-13,Railroads,2022-10-13 07:20:43.744405
