symbol,weight,date,ttf_name,optimized_at
AGCO,0.09046087183510555,2023-07-01,Heavy Equipment and Machinery,2023-07-01 07:00:13.463697
TEX,0.08118884937748239,2023-07-01,Heavy Equipment and Machinery,2023-07-01 07:00:13.463697
SONY,0.28887096953016045,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
MSFT,0.16926585869981353,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
BABA,0.137404844129063,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
QCOM,0.10731122819472833,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
BIDU,0.10100263127793604,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
META,0.08215199578472727,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
SNAP,0.06657759777231646,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
NVDA,0.03741487461125492,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
U,0.010000000000000002,2023-07-01,Virtual Reality and AR,2023-07-01 07:00:13.967512
BNS,0.060846902085643285,2023-07-01,Banking,2023-07-01 07:00:15.476200
RY,0.05807090936060859,2023-07-01,Banking,2023-07-01 07:00:15.476200
MS,0.057139595343806825,2023-07-01,Banking,2023-07-01 07:00:15.476200
CM,0.05663937297475334,2023-07-01,Banking,2023-07-01 07:00:15.476200
GS,0.05634845378664099,2023-07-01,Banking,2023-07-01 07:00:15.476200
TD,0.05589441042555485,2023-07-01,Banking,2023-07-01 07:00:15.476200
HDB,0.053756022654613454,2023-07-01,Banking,2023-07-01 07:00:15.476200
JPM,0.053126882039283896,2023-07-01,Banking,2023-07-01 07:00:15.476200
COF,0.05099433843813139,2023-07-01,Banking,2023-07-01 07:00:15.476200
C,0.050427426968231874,2023-07-01,Banking,2023-07-01 07:00:15.476200
BAC,0.0491723051596022,2023-07-01,Banking,2023-07-01 07:00:15.476200
HSBC,0.04859525092431982,2023-07-01,Banking,2023-07-01 07:00:15.476200
BSBR,0.04752470080531709,2023-07-01,Banking,2023-07-01 07:00:15.476200
LYG,0.04724837335675658,2023-07-01,Banking,2023-07-01 07:00:15.476200
WFC,0.04641449782732175,2023-07-01,Banking,2023-07-01 07:00:15.476200
ING,0.045019821731691,2023-07-01,Banking,2023-07-01 07:00:15.476200
BCS,0.04328632010781517,2023-07-01,Banking,2023-07-01 07:00:15.476200
DB,0.042199782191036296,2023-07-01,Banking,2023-07-01 07:00:15.476200
USB,0.04017307089254636,2023-07-01,Banking,2023-07-01 07:00:15.476200
EWBC,0.03712156292632532,2023-07-01,Banking,2023-07-01 07:00:15.476200
IBM,0.3,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
ORCL,0.22789715871373908,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
SAP,0.20209768621977897,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
AYX,0.10106613830564004,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
SPLK,0.09912102433433496,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
DOMO,0.06981799242650706,2023-07-01,Analytics and BI Platforms,2023-07-01 07:00:16.237783
IBM,0.1748435426939946,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
CSCO,0.13040565521189712,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
ORCL,0.1120470082161581,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
BABA,0.07976484467919878,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
GOOG,0.07048939611704129,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
AMZN,0.05673881601471994,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
TXN,0.04781304649673206,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
META,0.0427433662123882,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
TSM,0.041244034223274384,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
CRM,0.03687762385053079,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
AAPL,0.03508826102717698,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
AVGO,0.0340423898683295,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
MSFT,0.031983118776325904,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
INTC,0.02997083598349987,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
ADBE,0.02557766846650579,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
QCOM,0.020326953309535503,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
ASML,0.01004343885269101,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
NVDA,0.01,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
AMD,0.01,2023-07-01,Big Tech,2023-07-01 07:00:18.383322
CMC,0.2015239542583627,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
NUE,0.15272973671106854,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
STLD,0.15086792707214083,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
SCHN,0.13606940802303039,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
X,0.1338492226408369,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
CLF,0.1187618439492756,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
TMST,0.10619790734528506,2023-07-01,Steel Manufacturing,2023-07-01 07:00:18.956329
MOH,0.23038385123769112,2023-07-01,Health Insurance,2023-07-01 07:00:19.469786
CNC,0.21427847637948635,2023-07-01,Health Insurance,2023-07-01 07:00:19.469786
CI,0.20933999541840878,2023-07-01,Health Insurance,2023-07-01 07:00:19.469786
UNH,0.20122712564468306,2023-07-01,Health Insurance,2023-07-01 07:00:19.469786
HUM,0.14477055131973052,2023-07-01,Health Insurance,2023-07-01 07:00:19.469786
PYPL,0.25697142089399283,2023-07-01,FinTech,2023-07-01 07:00:20.377075
INTU,0.18684926509425664,2023-07-01,FinTech,2023-07-01 07:00:20.377075
WDAY,0.17811258685887857,2023-07-01,FinTech,2023-07-01 07:00:20.377075
HOOD,0.14098947194648792,2023-07-01,FinTech,2023-07-01 07:00:20.377075
SOFI,0.11653964182918466,2023-07-01,FinTech,2023-07-01 07:00:20.377075
NVEI,0.0705376133771992,2023-07-01,FinTech,2023-07-01 07:00:20.377075
AFRM,0.01,2023-07-01,FinTech,2023-07-01 07:00:20.377075
BILL,0.01,2023-07-01,FinTech,2023-07-01 07:00:20.377075
COIN,0.01,2023-07-01,FinTech,2023-07-01 07:00:20.377075
SQ,0.01,2023-07-01,FinTech,2023-07-01 07:00:20.377075
UPST,0.01,2023-07-01,FinTech,2023-07-01 07:00:20.377075
IBM,0.18927926139312756,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
VMW,0.16615255139521734,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
ORCL,0.1509046403102315,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
GOOGL,0.11457407803093064,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
BABA,0.10755030431112853,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
AMZN,0.10124452388723419,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
MSFT,0.09302503975687523,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
LUMN,0.07726960091525498,2023-07-01,IT Cloud Infrastructure,2023-07-01 07:00:21.433836
AY,0.15040696398412323,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
CWEN,0.15032404862186996,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
ORA,0.144879900673359,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
BEPC,0.13100145555929338,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
FSLR,0.08573124417662774,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
CSIQ,0.06184711680627311,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
JKS,0.05903195411138749,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
ENPH,0.05592161337805899,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
SEDG,0.0471029433276835,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
PLUG,0.03461783253272864,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
RUN,0.02881911787951937,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
NOVA,0.025317228065225558,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
FLNC,0.024998580883849892,2023-07-01,Green Energy,2023-07-01 07:00:22.458974
CVX,0.10826410547714355,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
BP,0.10683849013856278,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
XOM,0.10519958589584613,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
EQT,0.10169755770091864,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
OXY,0.09768310492494452,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
COP,0.08827163960462496,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
EOG,0.08794020140260374,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
HES,0.08279977660477768,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
DVN,0.07993580235363593,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
MRO,0.0744417101877854,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
OVV,0.0669280257091567,2023-07-01,Natural Gas,2023-07-01 07:00:23.242828
CMG,0.08844147975429495,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
SBUX,0.08791598345060728,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
PZZA,0.07592302562375772,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
WING,0.0672214572123031,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
DPZ,0.06294905877683628,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
SHAK,0.05913321878081055,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
EAT,0.057600018296046496,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
DIN,0.05662177904715436,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
PLAY,0.05378141949364605,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
BLMN,0.05255812260108077,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
CBRL,0.052472986642382785,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
DENN,0.05085648398627602,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
JACK,0.04953276096044408,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
CAKE,0.049424761282452497,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
YUM,0.02991868070748498,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
WEN,0.02923162258510968,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
TXRH,0.023018681736046067,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
QSR,0.020388255862804745,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
ARCO,0.013010203200461565,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
MCD,0.01,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
YUMC,0.01,2023-07-01,Restaurants and Fast Food,2023-07-01 07:00:25.016197
CNI,0.14237214047336127,2023-07-01,Railroads,2023-07-01 07:00:25.803436
CSX,0.13981983970040798,2023-07-01,Railroads,2023-07-01 07:00:25.803436
CP,0.13799402913949024,2023-07-01,Railroads,2023-07-01 07:00:25.803436
UNP,0.1354333443296501,2023-07-01,Railroads,2023-07-01 07:00:25.803436
WAB,0.1353664979242527,2023-07-01,Railroads,2023-07-01 07:00:25.803436
NSC,0.12889922305969634,2023-07-01,Railroads,2023-07-01 07:00:25.803436
TRN,0.09906831451493993,2023-07-01,Railroads,2023-07-01 07:00:25.803436
GBX,0.08104661085820135,2023-07-01,Railroads,2023-07-01 07:00:25.803436
TU,0.2219245059582367,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
BCE,0.20340532378073095,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
TEF,0.1600115699086257,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
KT,0.15103911143052343,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
T,0.14542077525433025,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
VZ,0.10819871366755297,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
ORAN,0.01,2023-07-01,Telecom and Internet,2023-07-01 07:00:26.293807
E,0.07290688382239537,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
OXY,0.06696767570566746,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
CTRA,0.06366086676786196,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
DVN,0.06318810456475688,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
CVX,0.06071175876373551,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
XOM,0.05849611130202003,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
HES,0.05791827580282308,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
MPC,0.05760374548832323,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
FANG,0.056459791617671166,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
MRO,0.05638142287724298,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
PXD,0.056248458347736285,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
EOG,0.05613193831139578,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
BP,0.05498004430808467,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
VLO,0.05337630842645988,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
TTE,0.052449914404152684,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
COP,0.05176233902069973,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
PSX,0.05075636046897336,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
PBR,0.010000000000000002,2023-07-01,Oil and Gas Production,2023-07-01 07:00:27.529865
CAN,0.3,2023-07-01,Crypto Mining,2023-07-01 07:00:27.967312
RIOT,0.19683908598117408,2023-07-01,Crypto Mining,2023-07-01 07:00:27.967312
HUT,0.18637775920922078,2023-07-01,Crypto Mining,2023-07-01 07:00:27.967312
IREN,0.176560137739654,2023-07-01,Crypto Mining,2023-07-01 07:00:27.967312
MARA,0.140223017069951,2023-07-01,Crypto Mining,2023-07-01 07:00:27.967312
TXT,0.13593842110018697,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
TDG,0.12656840219027019,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
HWM,0.11934099259784464,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
HEI,0.11759780075399706,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
BA,0.11391144421852992,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
RTX,0.1047998586713492,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
ESLT,0.07550485695488487,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
LMT,0.0725252956402255,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
NOC,0.07069022560780969,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
SPCE,0.06312270226490203,2023-07-01,Aerospace,2023-07-01 07:00:29.069711
RGR,0.15246373357423082,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
HON,0.09971008929487851,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
BA,0.09550392140372169,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
HEI,0.09448830648690794,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
AIR,0.08471582666626384,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
AVAV,0.08377472209923811,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
MRCY,0.07944383998106351,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
KTOS,0.07626530576839617,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
AXON,0.057200523620023695,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
RTX,0.04270167855832497,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
GD,0.03935812033692147,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
HII,0.03658836738314151,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
LHX,0.027785564826887644,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
AJRD,0.010000000000000005,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
NOC,0.010000000000000002,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
LMT,0.01,2023-07-01,Military and Defense,2023-07-01 07:00:30.796600
IHG,0.06734601094082113,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
WH,0.06672132333014928,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
MCRI,0.06601303878697865,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
CHH,0.06513398364474694,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
HLT,0.0628713589329293,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
RRR,0.06132477545535119,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
VAC,0.06122383326664011,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
PLYA,0.0592203507761675,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
MAR,0.05903066243378214,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
HGV,0.0565162565676361,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
H,0.05420161794862989,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
TNL,0.0534811133175067,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
LVS,0.05109394566049951,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
MGM,0.04843967896391889,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
WYNN,0.04674616296003638,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
HTHT,0.0447073238465903,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
CZR,0.039036162063076835,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
MLCO,0.03689240110453915,2023-07-01,Hotels and Resorts,2023-07-01 07:00:32.802148
TSLA,0.3,2023-07-01,Electric Vehicles (EV),2023-07-01 07:00:33.094589
NIO,0.18824573744095505,2023-07-01,Electric Vehicles (EV),2023-07-01 07:00:33.094589
LCID,0.179468642913289,2023-07-01,Electric Vehicles (EV),2023-07-01 07:00:33.094589
XPEV,0.17031730271313605,2023-07-01,Electric Vehicles (EV),2023-07-01 07:00:33.094589
RIVN,0.1619683169326198,2023-07-01,Electric Vehicles (EV),2023-07-01 07:00:33.094589
EA,0.1824996765939806,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
ATVI,0.17230375304725412,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
SCPL,0.14793978655592627,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
TTWO,0.12694210881137957,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
NTES,0.12026362379055625,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
PLTK,0.10436983765872793,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
RBLX,0.08363807936239637,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
HUYA,0.06204313417977882,2023-07-01,Video Game Industry,2023-07-01 07:00:33.595175
PSA,0.07090178810261409,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
COLD,0.06926270953670803,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
LAND,0.06726294801384937,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
LXP,0.06629108557005088,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
FR,0.06595225561287027,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
TRNO,0.06475327255119252,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
LSI,0.06454962171349478,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
CUBE,0.06259413641446086,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
EGP,0.05967795778850062,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
STAG,0.05908169201950782,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
PLYM,0.05667074922534163,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
EXR,0.05529323207151721,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
REXR,0.054717653997522535,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
PLD,0.054218696475989585,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
NSA,0.052221435818179826,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
IIPR,0.047513518497593374,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
ILPT,0.029037246590606698,2023-07-01,REIT Industrial,2023-07-01 07:00:34.483295
IBM,0.3,2023-07-01,Cloud Database Management,2023-07-01 07:00:34.775353
ORCL,0.27006008964607686,2023-07-01,Cloud Database Management,2023-07-01 07:00:34.775353
SAP,0.24555985842380823,2023-07-01,Cloud Database Management,2023-07-01 07:00:34.775353
SNOW,0.09882985515483937,2023-07-01,Cloud Database Management,2023-07-01 07:00:34.775353
MDB,0.08555019677527549,2023-07-01,Cloud Database Management,2023-07-01 07:00:34.775353
IAC,0.20738229230683608,2023-07-01,Social Media,2023-07-01 07:00:35.037379
BIDU,0.20044963520204603,2023-07-01,Social Media,2023-07-01 07:00:35.037379
PINS,0.18381479049200444,2023-07-01,Social Media,2023-07-01 07:00:35.037379
META,0.1498997553181543,2023-07-01,Social Media,2023-07-01 07:00:35.037379
MTCH,0.14880730010461835,2023-07-01,Social Media,2023-07-01 07:00:35.037379
SNAP,0.10964622657634089,2023-07-01,Social Media,2023-07-01 07:00:35.037379
LSTR,0.09227121788402506,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
FDX,0.09194890617839231,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
ATSG,0.09025922942831052,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
R,0.08922560128437407,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
EXPD,0.08499483034923946,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
UPS,0.08478077565017136,2023-07-01,Logistics and Delivery,2023-07-01 07:00:35.824898
