symbol,weight,date,ttf_name,optimized_at
MS,0.13597102585348803,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
GS,0.13519450748722187,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
FNF,0.13264279376935165,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
NMR,0.125536384477294,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
IBKR,0.10902294552389727,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
SCHW,0.09625832357838653,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
LPLA,0.0945295651433839,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
HOOD,0.08656276306228015,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
XP,0.08428169110469656,2023-04-03,Investment Banking and Brokerage,2023-04-03 18:14:09.229539
CHKP,0.12792708215953974,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
GEN,0.10618973059974211,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
CSCO,0.10409244216541716,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
NTCT,0.09390754113576522,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
ATEN,0.0788419072810757,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
FFIV,0.05552808240159078,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
RDWR,0.05410544212218068,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
PANW,0.050258006359318826,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
QLYS,0.04582036357159942,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
CYBR,0.03988471771012613,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
FTNT,0.03783745163140975,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
TENB,0.03408354804335817,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
CRWD,0.03308680534732173,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
VRNS,0.028590369844849712,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
OKTA,0.027097279703957495,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
RPD,0.02282538750202899,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
ZS,0.022353191888024492,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
S,0.02207966338057485,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
NET,0.015490987152119103,2023-04-03,Cybersecurity,2023-04-03 18:14:10.163071
LOPE,0.29679573080919075,2023-04-03,EdTech,2023-04-03 18:14:10.330819
LRN,0.20591533611611587,2023-04-03,EdTech,2023-04-03 18:14:10.330819
UDMY,0.17386552755990714,2023-04-03,EdTech,2023-04-03 18:14:10.330819
COUR,0.161761248941269,2023-04-03,EdTech,2023-04-03 18:14:10.330819
CHGG,0.16166215659739094,2023-04-03,EdTech,2023-04-03 18:14:10.330819
AWK,0.17990355417031134,2023-04-03,Water Utilities,2023-04-03 18:14:10.517928
WTRG,0.17874088712074482,2023-04-03,Water Utilities,2023-04-03 18:14:10.517928
ZWS,0.17298118758102685,2023-04-03,Water Utilities,2023-04-03 18:14:10.517928
