symbol,weight,date,ttf_name,optimized_at
NMR,0.1599600526652114,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
FNF,0.1331188143350527,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
GS,0.12919250582903566,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
MS,0.11662161885502537,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
IBKR,0.11429355739409246,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
SCHW,0.10662441423394854,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
LPLA,0.09923859334741984,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
XP,0.08076828234758489,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
HOOD,0.0601821609926291,2022-11-30,Investment Banking and Brokerage,2022-11-30 14:02:01.805255
GEN,0.1404872727898109,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
NTCT,0.11573762144809692,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
CHKP,0.11525051099526976,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
CSCO,0.10228829975650953,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
RDWR,0.05861522921463489,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
FFIV,0.057703556846432046,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
ATEN,0.05668710978122384,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
PANW,0.04359335195990046,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
QLYS,0.04244758874715016,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
TENB,0.03548615035432537,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
FTNT,0.03352172548235992,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
CYBR,0.03306930328488308,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
RPD,0.03161276403340003,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
VRNS,0.028059612296742188,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
CRWD,0.0260215029343535,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
OKTA,0.02380916817816933,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
ZS,0.020018354030101288,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
S,0.019820991610982816,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
NET,0.015769886255653943,2022-11-30,Cybersecurity,2022-11-30 14:02:02.720406
LOPE,0.3,2022-11-30,EdTech,2022-11-30 14:02:02.913959
LRN,0.23533952751007553,2022-11-30,EdTech,2022-11-30 14:02:02.913959
COUR,0.16599571678460337,2022-11-30,EdTech,2022-11-30 14:02:02.913959
UDMY,0.1556250822334838,2022-11-30,EdTech,2022-11-30 14:02:02.913959
CHGG,0.1430396734718373,2022-11-30,EdTech,2022-11-30 14:02:02.913959
WPM,0.18428058894307528,2022-11-30,Silver mining,2022-11-30 14:02:03.197104
BVN,0.14843106758553265,2022-11-30,Silver mining,2022-11-30 14:02:03.197104
AUY,0.14821591220081348,2022-11-30,Silver mining,2022-11-30 14:02:03.197104
HL,0.11067387321234912,2022-11-30,Silver mining,2022-11-30 14:02:03.197104
AG,0.10969130688853067,2022-11-30,Silver mining,2022-11-30 14:02:03.197104
