symbol,weight,date,ttf_name,optimized_at
NMR,0.17873477990540312,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
FNF,0.13587114355681584,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
GS,0.12744629094412177,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
MS,0.113512334900255,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
IBKR,0.1089836565848015,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
SCHW,0.10228705437640584,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
LPLA,0.09559052495283941,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
XP,0.07676909191058268,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
HOOD,0.06080512286877486,2022-11-03,Investment Banking and Brokerage,2022-11-03 09:58:23.211766
NLOK,0.1217040091027601,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
CHKP,0.11937512593832372,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
NTCT,0.11609098316048864,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
CSCO,0.10906052098972496,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
RDWR,0.07049157962306415,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
FFIV,0.06339970255303921,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
ATEN,0.05458315236264579,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
QLYS,0.04296490469085493,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
PANW,0.04183397212519447,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
TENB,0.03594687347461272,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
RPD,0.03519681118347124,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
FTNT,0.031781933664620086,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
CYBR,0.030180585097637654,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
VRNS,0.028293208226097894,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
CRWD,0.02438110052684729,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
OKTA,0.02232018438460578,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
ZS,0.01984739611736643,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
S,0.01835555875877519,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
NET,0.014192398019869856,2022-11-03,Cybersecurity,2022-11-03 09:58:23.907748
LOPE,0.25455907786002274,2022-11-03,EdTech,2022-11-03 09:58:24.087264
LRN,0.2002510706109887,2022-11-03,EdTech,2022-11-03 09:58:24.087264
ARCE,0.1799670964480664,2022-11-03,EdTech,2022-11-03 09:58:24.087264
COUR,0.1321149294132928,2022-11-03,EdTech,2022-11-03 09:58:24.087264
UDMY,0.12084744488834456,2022-11-03,EdTech,2022-11-03 09:58:24.087264
CHGG,0.11226038077928471,2022-11-03,EdTech,2022-11-03 09:58:24.087264
ZWS,0.19773430832824276,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
AWK,0.18788923742480904,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
WTRG,0.18055941954536261,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
MSEX,0.14722827036564928,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
CWT,0.14631341895965697,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
AWR,0.1402753453762794,2022-11-03,Water Utilities,2022-11-03 09:58:24.308210
WPM,0.17469780379178285,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
AUY,0.14723758864628253,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
BVN,0.13903960136224816,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
HL,0.1156085909796816,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
AG,0.1133754767746819,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
FSM,0.10841132666173156,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
CDE,0.10255060603315294,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
EXK,0.09907900575043842,2022-11-03,Silver mining,2022-11-03 09:58:24.592397
TTC,0.12023850687878965,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
PCAR,0.11834069493551794,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
LNN,0.11515600206771485,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
ALSN,0.11348731839941673,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
OSK,0.10420212281047778,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
CAT,0.09643220768320535,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
DE,0.0930317962432607,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
CNHI,0.0812817379039088,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
TEX,0.08031423876018783,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
AGCO,0.0775153743175205,2022-11-03,Heavy Equipment and Machinery,2022-11-03 09:58:25.832747
SONY,0.29900703965954223,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
MSFT,0.21744556816823463,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
QCOM,0.14143485847273257,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
BABA,0.09970410857662505,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
BIDU,0.09821613220742224,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
NVDA,0.05741956831326622,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
SNAP,0.05166812389481228,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
U,0.035104600707364854,2022-11-03,Virtual reality and AR,2022-11-03 09:58:26.142660
RY,0.05444424518217283,2022-11-03,Banking,2022-11-03 09:58:26.869026
BNS,0.054027191596750485,2022-11-03,Banking,2022-11-03 09:58:26.869026
HDB,0.053479735961928114,2022-11-03,Banking,2022-11-03 09:58:26.869026
TD,0.053345427146742425,2022-11-03,Banking,2022-11-03 09:58:26.869026
CM,0.05250430237897651,2022-11-03,Banking,2022-11-03 09:58:26.869026
USB,0.05181523082252479,2022-11-03,Banking,2022-11-03 09:58:26.869026
GS,0.050621501184592216,2022-11-03,Banking,2022-11-03 09:58:26.869026
BSBR,0.049009895397036325,2022-11-03,Banking,2022-11-03 09:58:26.869026
MS,0.04880137355868851,2022-11-03,Banking,2022-11-03 09:58:26.869026
JPM,0.048441344639370956,2022-11-03,Banking,2022-11-03 09:58:26.869026
HSBC,0.04831139130326366,2022-11-03,Banking,2022-11-03 09:58:26.869026
C,0.04777616127376672,2022-11-03,Banking,2022-11-03 09:58:26.869026
BAC,0.04583314605390053,2022-11-03,Banking,2022-11-03 09:58:26.869026
WFC,0.0452379838359392,2022-11-03,Banking,2022-11-03 09:58:26.869026
COF,0.04329393623089224,2022-11-03,Banking,2022-11-03 09:58:26.869026
EWBC,0.04139861959374899,2022-11-03,Banking,2022-11-03 09:58:26.869026
LYG,0.03837275680093086,2022-11-03,Banking,2022-11-03 09:58:26.869026
BCS,0.03757886028579827,2022-11-03,Banking,2022-11-03 09:58:26.869026
CS,0.034751632400627265,2022-11-03,Banking,2022-11-03 09:58:26.869026
ING,0.03444419177059836,2022-11-03,Banking,2022-11-03 09:58:26.869026
NU,0.03415456740805467,2022-11-03,Banking,2022-11-03 09:58:26.869026
DB,0.032356505173696065,2022-11-03,Banking,2022-11-03 09:58:26.869026
IBM,0.3,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
ORCL,0.17629865954536758,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
SAP,0.16930921850244382,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
ZEN,0.12289845837968294,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
AYX,0.08735797797612868,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
SPLK,0.08712514860775744,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
DOMO,0.05701053698861946,2022-11-03,Analytics and BI Platforms,2022-11-03 09:58:27.185729
IBM,0.19226558157874898,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
CSCO,0.09322206103123194,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
ORCL,0.07470043886169551,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
GOOG,0.07404728213006806,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
TXN,0.06068553552750082,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
TSM,0.05951626720938056,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
BABA,0.056295174950519875,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
AMZN,0.049579794805934906,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
INTC,0.04814064379490631,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
MSFT,0.04538575088971328,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
AVGO,0.04474841431621234,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
AAPL,0.04470093314146962,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
ADBE,0.03649822033358671,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
QCOM,0.03412042218944852,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
CRM,0.03297842043302729,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
ASML,0.021434120559007043,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
AMD,0.017012235660280983,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
NVDA,0.014668702587267374,2022-11-03,Big Tech,2022-11-03 09:58:28.058466
CMC,0.1914880692997685,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
STLD,0.1686476149016874,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
NUE,0.15958146231047193,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
SCHN,0.13574502220197798,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
X,0.12341240156131157,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
TMST,0.11239318944068542,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
CLF,0.10873224028409728,2022-11-03,Steel manufacturing,2022-11-03 09:58:28.307631
CI,0.2335622725356937,2022-11-03,Health insurance,2022-11-03 09:58:28.511115
UNH,0.21633058410650105,2022-11-03,Health insurance,2022-11-03 09:58:28.511115
HUM,0.18997438348411758,2022-11-03,Health insurance,2022-11-03 09:58:28.511115
MOH,0.18399119543283035,2022-11-03,Health insurance,2022-11-03 09:58:28.511115
CNC,0.17614156444085735,2022-11-03,Health insurance,2022-11-03 09:58:28.511115
FISV,0.3,2022-11-03,FinTech,2022-11-03 09:58:28.870292
WDAY,0.1871198742490392,2022-11-03,FinTech,2022-11-03 09:58:28.870292
