symbol,weight,date,ttf_id,optimized_at
AAPL,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
ADBE,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
TSM,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
QCOM,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
ORCL,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
NVDA,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
MSFT,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
INTC,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
IBM,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
GOOG,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
CSCO,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
CRM,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
BABA,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
AVGO,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
ASML,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
AMZN,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
AMD,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
TXN,0.05555555555555555,2022-10-01,83,2022-10-10 11:19:09.765616
AAPL,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
ADBE,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
TSM,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
QCOM,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
ORCL,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
NVDA,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
MSFT,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
INTC,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
IBM,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
GOOG,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
CSCO,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
CRM,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
BABA,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
AVGO,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
ASML,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
AMZN,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
AMD,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
TXN,0.05555555555555555,2022-10-01,83,2022-10-10 11:31:06.662034
