ttf_name,date_upd,symbol,weight,BaseNot
Farming companies,2022-05-11,PPC,0.21061702392003914,210.61702392003914
Farming companies,2022-05-11,SAFM,0.12989278898053747,129.89278898053746
Farming companies,2022-05-11,CALM,0.07638249550221939,76.38249550221938
Farming companies,2022-05-11,LAND,0.033765284326446994,33.765284326446995
Farming companies,2022-05-11,AVO,0.027471927800460618,27.47192780046062
Farming companies,2022-05-11,CVGW,0.016817522275063595,16.817522275063595
Semiconductors,2022-05-11,TSM,0.21063923657601577,210.63923657601578
Semiconductors,2022-05-11,NVDA,0.19585387034340807,195.85387034340806
Semiconductors,2022-05-11,AVGO,0.10656638522529673,106.56638522529673
Semiconductors,2022-05-11,INTC,0.08344164506831533,83.44164506831534
Semiconductors,2022-05-11,TXN,0.07052359561135736,70.52359561135736
Semiconductors,2022-05-11,QCOM,0.07006623400924339,70.06623400924339
Semiconductors,2022-05-11,AMD,0.06489014868613618,64.89014868613619
Semiconductors,2022-05-11,ADI,0.03694323451222131,36.94323451222131
Semiconductors,2022-05-11,MU,0.03517230674739513,35.17230674739513
Semiconductors,2022-05-11,MRVL,0.021121494592443453,21.121494592443455
Semiconductors,2022-05-11,NXPI,0.02104971372343185,21.04971372343185
Semiconductors,2022-05-11,MCHP,0.01657908838795849,16.57908838795849
Semiconductors,2022-05-11,STM,0.015353054242217879,15.35305424221788
Semiconductors,2022-05-11,ON,0.010470391145046666,10.470391145046666
Semiconductors,2022-05-11,UMC,0.009340586475984975,9.340586475984976
Semiconductors,2022-05-11,MPWR,0.008793264709233547,8.793264709233547
Semiconductors,2022-05-11,SWKS,0.007623668615986208,7.623668615986208
Semiconductors,2022-05-11,ASX,0.006293298664841745,6.293298664841745
Semiconductors,2022-05-11,QRVO,0.005260764717635204,5.260764717635204
Semiconductors,2022-05-11,WOLF,0.0040180179458307,4.0180179458306995
Utilities,2022-05-11,NEE,0.19057164969730633,190.57164969730633
Utilities,2022-05-11,DUK,0.11703047103292745,117.03047103292745
Utilities,2022-05-11,SO,0.106702257473521,106.702257473521
Utilities,2022-05-11,D,0.09323508013314871,93.23508013314871
Utilities,2022-05-11,AEP,0.07023517997759636,70.23517997759636
Utilities,2022-05-11,XEL,0.05503235121941044,55.032351219410444
Utilities,2022-05-11,ED,0.045874401911079374,45.874401911079374
Utilities,2022-05-11,WEC,0.04411435693477456,44.114356934774555
Utilities,2022-05-11,ES,0.04294355041731023,42.943550417310234
Utilities,2022-05-11,AWK,0.0363525356623598,36.3525356623598
Utilities,2022-05-11,EIX,0.035295369074259,35.295369074259
Utilities,2022-05-11,DTE,0.03442542768353419,34.42542768353419
Utilities,2022-05-11,ETR,0.033274817076969956,33.27481707696996
Utilities,2022-05-11,FE,0.0330303645127029,33.0303645127029
Utilities,2022-05-11,AEE,0.03281602599587981,32.816025995879805
Utilities,2022-05-11,PPL,0.029066161197219893,29.066161197219895
